          time, Bus_0001.V.im, Bus_0001.V.re, Bus_0002.V.im, Bus_0002.V.re, Bus_0003.V.im, Bus_0003.V.re, Bus_0004.V.im, Bus_0004.V.re, Bus_0005.V.im, Bus_0005.V.re, Bus_0006.V.im, Bus_0006.V.re, Bus_0007.V.im, Bus_0007.V.re, Bus_0008.V.im, Bus_0008.V.re, Bus_0009.V.im, Bus_0009.V.re, Bus_0010.V.im, Bus_0010.V.re, Bus_0011.V.im, Bus_0011.V.re, Bus_0012.V.im, Bus_0012.V.re, Bus_0013.V.im, Bus_0013.V.re, Bus_0014.V.im, Bus_0014.V.re
  5.250000e-01,      0.001258, 139919.999272, -11914.331108, 137424.495836, -29141.436867, 130096.113713, -24421.723464, 133355.773698, -21234.925527, 134742.981135,  -9067.967877,  34125.767952,   -243.280508,   1016.535235,  -2790.679431,  11660.712090,  -8825.082002,  32757.298177,  -8964.910307,  32713.931404,  -9052.973477,  33279.462263,  -9415.961406,  33450.615245,  -9366.818441,  33232.890952,  -9481.618452,  32217.651353
  5.260000e-01,      0.001263, 139919.999272, -11914.331103, 137424.495837, -29141.436862, 130096.113714, -24421.723459, 133355.773699, -21234.925522, 134742.981136,  -9067.967876,  34125.767953,   -243.280508,   1016.535235,  -2790.679430,  11660.712090,  -8825.082001,  32757.298177,  -8964.910306,  32713.931404,  -9052.973476,  33279.462263,  -9415.961405,  33450.615245,  -9366.818440,  33232.890952,  -9481.618451,  32217.651353
  5.270000e-01,      0.001269, 139919.999271, -11914.331097, 137424.495837, -29141.436857, 130096.113715, -24421.723454, 133355.773700, -21234.925517, 134742.981136,  -9067.967874,  34125.767953,   -243.280508,   1016.535235,  -2790.679430,  11660.712090,  -8825.081999,  32757.298178,  -8964.910304,  32713.931404,  -9052.973475,  33279.462264,  -9415.961403,  33450.615245,  -9366.818439,  33232.890953,  -9481.618450,  32217.651353
  5.280000e-01,      0.001274, 139919.999271, -11914.331092, 137424.495837, -29141.436852, 130096.113715, -24421.723448, 133355.773700, -21234.925511, 134742.981137,  -9067.967873,  34125.767953,   -243.280508,   1016.535235,  -2790.679429,  11660.712090,  -8825.081998,  32757.298178,  -8964.910303,  32713.931404,  -9052.973473,  33279.462264,  -9415.961402,  33450.615246,  -9366.818437,  33232.890953,  -9481.618448,  32217.651353
  5.290000e-01,      0.001279, 139919.999271, -11914.331087, 137424.495837, -29141.436846, 130096.113716, -24421.723443, 133355.773701, -21234.925506, 134742.981137,  -9067.967871,  34125.767953,   -243.280508,   1016.535235,  -2790.679429,  11660.712090,  -8825.081997,  32757.298178,  -8964.910302,  32713.931405,  -9052.973472,  33279.462264,  -9415.961401,  33450.615246,  -9366.818436,  33232.890953,  -9481.618447,  32217.651354
  5.300000e-01,      0.001285, 139919.999270, -11914.331081, 137424.495837, -29141.436841, 130096.113717, -24421.723438, 133355.773701, -21234.925501, 134742.981138,  -9067.967870,  34125.767954,   -243.280508,   1016.535235,  -2790.679429,  11660.712091,  -8825.081996,  32757.298178,  -8964.910300,  32713.931405,  -9052.973470,  33279.462265,  -9415.961399,  33450.615246,  -9366.818434,  33232.890954,  -9481.618446,  32217.651354
  5.310000e-01,      0.001290, 139919.999270, -11914.331076, 137424.495837, -29141.436835, 130096.113718, -24421.723433, 133355.773702, -21234.925495, 134742.981138,  -9067.967869,  34125.767954,   -243.280508,   1016.535235,  -2790.679428,  11660.712091,  -8825.081994,  32757.298179,  -8964.910299,  32713.931405,  -9052.973469,  33279.462265,  -9415.961398,  33450.615247,  -9366.818433,  33232.890954,  -9481.618444,  32217.651354
  5.320000e-01,      0.001295, 139919.999269, -11914.331070, 137424.495837, -29141.436830, 130096.113719, -24421.723427, 133355.773702, -21234.925490, 134742.981139,  -9067.967867,  34125.767954,   -243.280508,   1016.535235,  -2790.679428,  11660.712091,  -8825.081993,  32757.298179,  -8964.910298,  32713.931405,  -9052.973468,  33279.462265,  -9415.961396,  33450.615247,  -9366.818432,  33232.890954,  -9481.618443,  32217.651355
  5.330000e-01,      0.001300, 139919.999269, -11914.331065, 137424.495837, -29141.436825, 130096.113720, -24421.723422, 133355.773703, -21234.925485, 134742.981139,  -9067.967866,  34125.767955,   -243.280508,   1016.535235,  -2790.679427,  11660.712091,  -8825.081992,  32757.298179,  -8964.910297,  32713.931406,  -9052.973466,  33279.462265,  -9415.961395,  33450.615247,  -9366.818430,  33232.890954,  -9481.618442,  32217.651355
  5.340000e-01,      0.001306, 139919.999269, -11914.331060, 137424.495837, -29141.436819, 130096.113721, -24421.723417, 133355.773704, -21234.925479, 134742.981140,  -9067.967864,  34125.767955,   -243.280508,   1016.535235,  -2790.679427,  11660.712091,  -8825.081990,  32757.298179,  -8964.910295,  32713.931406,  -9052.973465,  33279.462266,  -9415.961393,  33450.615248,  -9366.818429,  33232.890955,  -9481.618440,  32217.651355
  5.350000e-01,      0.001311, 139919.999268, -11914.331054, 137424.495837, -29141.436814, 130096.113722, -24421.723411, 133355.773704, -21234.925474, 134742.981140,  -9067.967863,  34125.767955,   -243.280508,   1016.535235,  -2790.679427,  11660.712091,  -8825.081989,  32757.298179,  -8964.910294,  32713.931406,  -9052.973464,  33279.462266,  -9415.961392,  33450.615248,  -9366.818427,  33232.890955,  -9481.618439,  32217.651355
  5.360000e-01,      0.001316, 139919.999268, -11914.331049, 137424.495838, -29141.436808, 130096.113722, -24421.723406, 133355.773705, -21234.925468, 134742.981141,  -9067.967861,  34125.767955,   -243.280508,   1016.535235,  -2790.679426,  11660.712091,  -8825.081988,  32757.298180,  -8964.910293,  32713.931406,  -9052.973462,  33279.462266,  -9415.961391,  33450.615248,  -9366.818426,  33232.890955,  -9481.618438,  32217.651356
  5.370000e-01,      0.001322, 139919.999267, -11914.331043, 137424.495838, -29141.436803, 130096.113723, -24421.723401, 133355.773705, -21234.925463, 134742.981141,  -9067.967860,  34125.767956,   -243.280508,   1016.535235,  -2790.679426,  11660.712091,  -8825.081986,  32757.298180,  -8964.910291,  32713.931407,  -9052.973461,  33279.462266,  -9415.961389,  33450.615248,  -9366.818425,  33232.890956,  -9481.618436,  32217.651356
  5.380000e-01,      0.001327, 139919.999267, -11914.331038, 137424.495838, -29141.436798, 130096.113724, -24421.723395, 133355.773706, -21234.925457, 134742.981142,  -9067.967858,  34125.767956,   -243.280508,   1016.535235,  -2790.679425,  11660.712091,  -8825.081985,  32757.298180,  -8964.910290,  32713.931407,  -9052.973459,  33279.462267,  -9415.961388,  33450.615249,  -9366.818423,  33232.890956,  -9481.618435,  32217.651356
  5.390000e-01,      0.001333, 139919.999267, -11914.331032, 137424.495838, -29141.436792, 130096.113725, -24421.723390, 133355.773707, -21234.925452, 134742.981142,  -9067.967857,  34125.767956,   -243.280508,   1016.535235,  -2790.679425,  11660.712091,  -8825.081984,  32757.298180,  -8964.910289,  32713.931407,  -9052.973458,  33279.462267,  -9415.961386,  33450.615249,  -9366.818422,  33232.890956,  -9481.618434,  32217.651357
  5.400000e-01,      0.001338, 139919.999266, -11914.331027, 137424.495838, -29141.436787, 130096.113726, -24421.723384, 133355.773707, -21234.925447, 134742.981143,  -9067.967855,  34125.767957,   -243.280508,   1016.535235,  -2790.679424,  11660.712091,  -8825.081983,  32757.298181,  -8964.910287,  32713.931407,  -9052.973457,  33279.462267,  -9415.961385,  33450.615249,  -9366.818420,  33232.890956,  -9481.618432,  32217.651357
  5.410000e-01,      0.001344, 139919.999266, -11914.331021, 137424.495838, -29141.436781, 130096.113727, -24421.723379, 133355.773708, -21234.925441, 134742.981143,  -9067.967854,  34125.767957,   -243.280508,   1016.535235,  -2790.679424,  11660.712091,  -8825.081981,  32757.298181,  -8964.910286,  32713.931408,  -9052.973455,  33279.462267,  -9415.961383,  33450.615250,  -9366.818419,  33232.890957,  -9481.618431,  32217.651357
  5.420000e-01,      0.001349, 139919.999266, -11914.331016, 137424.495838, -29141.436776, 130096.113728, -24421.723374, 133355.773708, -21234.925436, 134742.981144,  -9067.967852,  34125.767957,   -243.280508,   1016.535235,  -2790.679424,  11660.712091,  -8825.081980,  32757.298181,  -8964.910285,  32713.931408,  -9052.973454,  33279.462268,  -9415.961382,  33450.615250,  -9366.818417,  33232.890957,  -9481.618430,  32217.651357
  5.430000e-01,      0.001355, 139919.999265, -11914.331010, 137424.495838, -29141.436770, 130096.113729, -24421.723368, 133355.773709, -21234.925430, 134742.981144,  -9067.967851,  34125.767957,   -243.280508,   1016.535235,  -2790.679423,  11660.712091,  -8825.081979,  32757.298181,  -8964.910283,  32713.931408,  -9052.973452,  33279.462268,  -9415.961380,  33450.615250,  -9366.818416,  33232.890957,  -9481.618428,  32217.651358
  5.440000e-01,      0.001360, 139919.999265, -11914.331005, 137424.495838, -29141.436765, 130096.113729, -24421.723363, 133355.773710, -21234.925425, 134742.981145,  -9067.967849,  34125.767958,   -243.280508,   1016.535235,  -2790.679423,  11660.712091,  -8825.081977,  32757.298182,  -8964.910282,  32713.931408,  -9052.973451,  33279.462268,  -9415.961379,  33450.615251,  -9366.818415,  33232.890958,  -9481.618427,  32217.651358
  5.450000e-01,      0.001366, 139919.999264, -11914.330999, 137424.495838, -29141.436759, 130096.113730, -24421.723357, 133355.773710, -21234.925419, 134742.981145,  -9067.967848,  34125.767958,   -243.280508,   1016.535235,  -2790.679422,  11660.712091,  -8825.081976,  32757.298182,  -8964.910280,  32713.931409,  -9052.973449,  33279.462269,  -9415.961378,  33450.615251,  -9366.818413,  33232.890958,  -9481.618426,  32217.651358
  5.460000e-01,      0.001371, 139919.999264, -11914.330994, 137424.495839, -29141.436754, 130096.113731, -24421.723352, 133355.773711, -21234.925414, 134742.981146,  -9067.967846,  34125.767958,   -243.280507,   1016.535235,  -2790.679422,  11660.712091,  -8825.081975,  32757.298182,  -8964.910279,  32713.931409,  -9052.973448,  33279.462269,  -9415.961376,  33450.615251,  -9366.818412,  33232.890958,  -9481.618424,  32217.651359
  5.470000e-01,      0.001377, 139919.999264, -11914.330988, 137424.495839, -29141.436748, 130096.113732, -24421.723346, 133355.773711, -21234.925408, 134742.981146,  -9067.967845,  34125.767959,   -243.280507,   1016.535235,  -2790.679421,  11660.712092,  -8825.081973,  32757.298182,  -8964.910278,  32713.931409,  -9052.973447,  33279.462269,  -9415.961375,  33450.615252,  -9366.818410,  33232.890959,  -9481.618423,  32217.651359
  5.480000e-01,      0.001382, 139919.999263, -11914.330983, 137424.495839, -29141.436743, 130096.113733, -24421.723341, 133355.773712, -21234.925402, 134742.981147,  -9067.967843,  34125.767959,   -243.280507,   1016.535235,  -2790.679421,  11660.712092,  -8825.081972,  32757.298183,  -8964.910276,  32713.931409,  -9052.973445,  33279.462269,  -9415.961373,  33450.615252,  -9366.818409,  33232.890959,  -9481.618422,  32217.651359
  5.490000e-01,      0.001388, 139919.999263, -11914.330977, 137424.495839, -29141.436737, 130096.113734, -24421.723335, 133355.773713, -21234.925397, 134742.981147,  -9067.967842,  34125.767959,   -243.280507,   1016.535235,  -2790.679421,  11660.712092,  -8825.081970,  32757.298183,  -8964.910275,  32713.931410,  -9052.973444,  33279.462270,  -9415.961372,  33450.615252,  -9366.818407,  33232.890959,  -9481.618420,  32217.651359
  5.500000e-01,      0.001393, 139919.999262, -11914.330971, 137424.495839, -29141.436731, 130096.113735, -24421.723330, 133355.773713, -21234.925391, 134742.981148,  -9067.967840,  34125.767960,   -243.280507,   1016.535235,  -2790.679420,  11660.712092,  -8825.081969,  32757.298183,  -8964.910274,  32713.931410,  -9052.973442,  33279.462270,  -9415.961370,  33450.615252,  -9366.818406,  33232.890959,  -9481.618419,  32217.651360
  5.510000e-01,      0.001399, 139919.999262, -11914.330966, 137424.495839, -29141.436726, 130096.113736, -24421.723324, 133355.773714, -21234.925386, 134742.981148,  -9067.967839,  34125.767960,   -243.280507,   1016.535235,  -2790.679420,  11660.712092,  -8825.081968,  32757.298183,  -8964.910272,  32713.931410,  -9052.973441,  33279.462270,  -9415.961369,  33450.615253,  -9366.818404,  33232.890960,  -9481.618417,  32217.651360
  5.520000e-01,      0.001404, 139919.999262, -11914.330960, 137424.495839, -29141.436720, 130096.113737, -24421.723319, 133355.773715, -21234.925380, 134742.981149,  -9067.967837,  34125.767960,   -243.280507,   1016.535235,  -2790.679419,  11660.712092,  -8825.081966,  32757.298184,  -8964.910271,  32713.931410,  -9052.973440,  33279.462270,  -9415.961367,  33450.615253,  -9366.818403,  33232.890960,  -9481.618416,  32217.651360
  5.530000e-01,      0.001410, 139919.999261, -11914.330954, 137424.495839, -29141.436715, 130096.113738, -24421.723313, 133355.773715, -21234.925374, 134742.981149,  -9067.967836,  34125.767960,   -243.280507,   1016.535235,  -2790.679419,  11660.712092,  -8825.081965,  32757.298184,  -8964.910270,  32713.931411,  -9052.973438,  33279.462271,  -9415.961366,  33450.615253,  -9366.818401,  33232.890960,  -9481.618415,  32217.651361
  5.540000e-01,      0.001416, 139919.999261, -11914.330949, 137424.495839, -29141.436709, 130096.113738, -24421.723307, 133355.773716, -21234.925369, 134742.981150,  -9067.967834,  34125.767961,   -243.280507,   1016.535235,  -2790.679418,  11660.712092,  -8825.081964,  32757.298184,  -8964.910268,  32713.931411,  -9052.973437,  33279.462271,  -9415.961364,  33450.615254,  -9366.818400,  33232.890961,  -9481.618413,  32217.651361
  5.550000e-01,      0.001421, 139919.999260, -11914.330943, 137424.495840, -29141.436703, 130096.113739, -24421.723302, 133355.773716, -21234.925363, 134742.981150,  -9067.967833,  34125.767961,   -243.280507,   1016.535235,  -2790.679418,  11660.712092,  -8825.081962,  32757.298184,  -8964.910267,  32713.931411,  -9052.973435,  33279.462271,  -9415.961363,  33450.615254,  -9366.818399,  33232.890961,  -9481.618412,  32217.651361
  5.560000e-01,      0.001427, 139919.999260, -11914.330937, 137424.495840, -29141.436698, 130096.113740, -24421.723296, 133355.773717, -21234.925357, 134742.981151,  -9067.967831,  34125.767961,   -243.280507,   1016.535235,  -2790.679418,  11660.712092,  -8825.081961,  32757.298185,  -8964.910265,  32713.931412,  -9052.973434,  33279.462272,  -9415.961361,  33450.615254,  -9366.818397,  33232.890961,  -9481.618411,  32217.651361
  5.570000e-01,      0.001433, 139919.999260, -11914.330931, 137424.495840, -29141.436692, 130096.113741, -24421.723291, 133355.773718, -21234.925352, 134742.981151,  -9067.967830,  34125.767962,   -243.280507,   1016.535235,  -2790.679417,  11660.712092,  -8825.081960,  32757.298185,  -8964.910264,  32713.931412,  -9052.973432,  33279.462272,  -9415.961360,  33450.615255,  -9366.818396,  33232.890962,  -9481.618409,  32217.651362
  5.580000e-01,      0.001438, 139919.999259, -11914.330926, 137424.495840, -29141.436686, 130096.113742, -24421.723285, 133355.773718, -21234.925346, 134742.981152,  -9067.967828,  34125.767962,   -243.280507,   1016.535235,  -2790.679417,  11660.712092,  -8825.081958,  32757.298185,  -8964.910263,  32713.931412,  -9052.973431,  33279.462272,  -9415.961358,  33450.615255,  -9366.818394,  33232.890962,  -9481.618408,  32217.651362
  5.590000e-01,      0.001444, 139919.999259, -11914.330920, 137424.495840, -29141.436681, 130096.113743, -24421.723279, 133355.773719, -21234.925340, 134742.981152,  -9067.967827,  34125.767962,   -243.280507,   1016.535235,  -2790.679416,  11660.712092,  -8825.081957,  32757.298185,  -8964.910261,  32713.931412,  -9052.973429,  33279.462272,  -9415.961357,  33450.615255,  -9366.818393,  33232.890962,  -9481.618406,  32217.651362
  5.600000e-01,      0.001450, 139919.999259, -11914.330914, 137424.495840, -29141.436675, 130096.113744, -24421.723274, 133355.773720, -21234.925335, 134742.981153,  -9067.967825,  34125.767962,   -243.280507,   1016.535235,  -2790.679416,  11660.712092,  -8825.081955,  32757.298186,  -8964.910260,  32713.931413,  -9052.973428,  33279.462273,  -9415.961355,  33450.615256,  -9366.818391,  33232.890963,  -9481.618405,  32217.651363
  5.610000e-01,      0.001456, 139919.999258, -11914.330908, 137424.495840, -29141.436669, 130096.113745, -24421.723268, 133355.773720, -21234.925329, 134742.981153,  -9067.967824,  34125.767963,   -243.280507,   1016.535235,  -2790.679415,  11660.712092,  -8825.081954,  32757.298186,  -8964.910258,  32713.931413,  -9052.973426,  33279.462273,  -9415.961354,  33450.615256,  -9366.818390,  33232.890963,  -9481.618404,  32217.651363
  5.620000e-01,      0.001461, 139919.999258, -11914.330903, 137424.495840, -29141.436664, 130096.113746, -24421.723262, 133355.773721, -21234.925323, 134742.981154,  -9067.967822,  34125.767963,   -243.280507,   1016.535235,  -2790.679415,  11660.712092,  -8825.081953,  32757.298186,  -8964.910257,  32713.931413,  -9052.973425,  33279.462273,  -9415.961352,  33450.615256,  -9366.818388,  33232.890963,  -9481.618402,  32217.651363
  5.630000e-01,      0.001467, 139919.999257, -11914.330897, 137424.495841, -29141.436658, 130096.113747, -24421.723256, 133355.773722, -21234.925317, 134742.981154,  -9067.967821,  34125.767963,   -243.280507,   1016.535235,  -2790.679414,  11660.712093,  -8825.081951,  32757.298186,  -8964.910256,  32713.931413,  -9052.973424,  33279.462274,  -9415.961351,  33450.615257,  -9366.818387,  33232.890963,  -9481.618401,  32217.651364
  5.640000e-01,      0.001473, 139919.999257, -11914.330891, 137424.495841, -29141.436652, 130096.113748, -24421.723251, 133355.773722, -21234.925312, 134742.981155,  -9067.967819,  34125.767964,   -243.280507,   1016.535235,  -2790.679414,  11660.712093,  -8825.081950,  32757.298187,  -8964.910254,  32713.931414,  -9052.973422,  33279.462274,  -9415.961349,  33450.615257,  -9366.818385,  33232.890964,  -9481.618399,  32217.651364
  5.650000e-01,      0.001479, 139919.999257, -11914.330885, 137424.495841, -29141.436646, 130096.113748, -24421.723245, 133355.773723, -21234.925306, 134742.981155,  -9067.967817,  34125.767964,   -243.280507,   1016.535235,  -2790.679414,  11660.712093,  -8825.081948,  32757.298187,  -8964.910253,  32713.931414,  -9052.973421,  33279.462274,  -9415.961348,  33450.615257,  -9366.818384,  33232.890964,  -9481.618398,  32217.651364
  5.660000e-01,      0.001485, 139919.999256, -11914.330879, 137424.495841, -29141.436641, 130096.113749, -24421.723239, 133355.773723, -21234.925300, 134742.981156,  -9067.967816,  34125.767964,   -243.280507,   1016.535235,  -2790.679413,  11660.712093,  -8825.081947,  32757.298187,  -8964.910251,  32713.931414,  -9052.973419,  33279.462274,  -9415.961346,  33450.615257,  -9366.818382,  33232.890964,  -9481.618396,  32217.651364
  5.670000e-01,      0.001491, 139919.999256, -11914.330873, 137424.495841, -29141.436635, 130096.113750, -24421.723234, 133355.773724, -21234.925294, 134742.981156,  -9067.967814,  34125.767965,   -243.280507,   1016.535235,  -2790.679413,  11660.712093,  -8825.081946,  32757.298187,  -8964.910250,  32713.931414,  -9052.973418,  33279.462275,  -9415.961345,  33450.615258,  -9366.818381,  33232.890965,  -9481.618395,  32217.651365
  5.680000e-01,      0.001496, 139919.999255, -11914.330867, 137424.495841, -29141.436629, 130096.113751, -24421.723228, 133355.773725, -21234.925288, 134742.981157,  -9067.967813,  34125.767965,   -243.280507,   1016.535235,  -2790.679412,  11660.712093,  -8825.081944,  32757.298188,  -8964.910249,  32713.931415,  -9052.973416,  33279.462275,  -9415.961343,  33450.615258,  -9366.818379,  33232.890965,  -9481.618394,  32217.651365
  5.690000e-01,      0.001502, 139919.999255, -11914.330862, 137424.495841, -29141.436623, 130096.113752, -24421.723222, 133355.773725, -21234.925282, 134742.981157,  -9067.967811,  34125.767965,   -243.280507,   1016.535235,  -2790.679412,  11660.712093,  -8825.081943,  32757.298188,  -8964.910247,  32713.931415,  -9052.973415,  33279.462275,  -9415.961342,  33450.615258,  -9366.818378,  33232.890965,  -9481.618392,  32217.651365
  5.700000e-01,      0.001508, 139919.999255, -11914.330856, 137424.495841, -29141.436617, 130096.113753, -24421.723216, 133355.773726, -21234.925277, 134742.981158,  -9067.967810,  34125.767966,   -243.280506,   1016.535235,  -2790.679411,  11660.712093,  -8825.081941,  32757.298188,  -8964.910246,  32713.931415,  -9052.973413,  33279.462276,  -9415.961340,  33450.615259,  -9366.818376,  33232.890966,  -9481.618391,  32217.651366
  5.710000e-01,      0.001514, 139919.999254, -11914.330850, 137424.495842, -29141.436612, 130096.113754, -24421.723210, 133355.773727, -21234.925271, 134742.981158,  -9067.967808,  34125.767966,   -243.280506,   1016.535235,  -2790.679411,  11660.712093,  -8825.081940,  32757.298188,  -8964.910244,  32713.931416,  -9052.973412,  33279.462276,  -9415.961339,  33450.615259,  -9366.818375,  33232.890966,  -9481.618389,  32217.651366
  5.720000e-01,      0.001520, 139919.999254, -11914.330844, 137424.495842, -29141.436606, 130096.113755, -24421.723205, 133355.773727, -21234.925265, 134742.981159,  -9067.967807,  34125.767966,   -243.280506,   1016.535236,  -2790.679410,  11660.712093,  -8825.081939,  32757.298189,  -8964.910243,  32713.931416,  -9052.973410,  33279.462276,  -9415.961337,  33450.615259,  -9366.818373,  33232.890966,  -9481.618388,  32217.651366
  5.730000e-01,      0.001526, 139919.999253, -11914.330838, 137424.495842, -29141.436600, 130096.113756, -24421.723199, 133355.773728, -21234.925259, 134742.981160,  -9067.967805,  34125.767966,   -243.280506,   1016.535236,  -2790.679410,  11660.712093,  -8825.081937,  32757.298189,  -8964.910241,  32713.931416,  -9052.973409,  33279.462276,  -9415.961336,  33450.615260,  -9366.818372,  33232.890967,  -9481.618387,  32217.651367
  5.740000e-01,      0.001532, 139919.999253, -11914.330832, 137424.495842, -29141.436594, 130096.113757, -24421.723193, 133355.773729, -21234.925253, 134742.981160,  -9067.967803,  34125.767967,   -243.280506,   1016.535236,  -2790.679409,  11660.712093,  -8825.081936,  32757.298189,  -8964.910240,  32713.931416,  -9052.973407,  33279.462277,  -9415.961334,  33450.615260,  -9366.818370,  33232.890967,  -9481.618385,  32217.651367
  5.750000e-01,      0.001538, 139919.999253, -11914.330826, 137424.495842, -29141.436588, 130096.113758, -24421.723187, 133355.773729, -21234.925247, 134742.981161,  -9067.967802,  34125.767967,   -243.280506,   1016.535236,  -2790.679409,  11660.712093,  -8825.081934,  32757.298190,  -8964.910238,  32713.931417,  -9052.973406,  33279.462277,  -9415.961333,  33450.615260,  -9366.818369,  33232.890967,  -9481.618384,  32217.651367
  5.760000e-01,      0.001544, 139919.999252, -11914.330820, 137424.495842, -29141.436582, 130096.113759, -24421.723181, 133355.773730, -21234.925241, 134742.981161,  -9067.967800,  34125.767967,   -243.280506,   1016.535236,  -2790.679408,  11660.712093,  -8825.081933,  32757.298190,  -8964.910237,  32713.931417,  -9052.973404,  33279.462277,  -9415.961331,  33450.615261,  -9366.818367,  33232.890968,  -9481.618382,  32217.651368
  5.770000e-01,      0.001550, 139919.999252, -11914.330814, 137424.495842, -29141.436576, 130096.113760, -24421.723175, 133355.773731, -21234.925235, 134742.981162,  -9067.967799,  34125.767968,   -243.280506,   1016.535236,  -2790.679408,  11660.712094,  -8825.081931,  32757.298190,  -8964.910236,  32713.931417,  -9052.973403,  33279.462278,  -9415.961330,  33450.615261,  -9366.818366,  33232.890968,  -9481.618381,  32217.651368
  5.780000e-01,      0.001556, 139919.999251, -11914.330808, 137424.495842, -29141.436571, 130096.113761, -24421.723169, 133355.773731, -21234.925229, 134742.981162,  -9067.967797,  34125.767968,   -243.280506,   1016.535236,  -2790.679408,  11660.712094,  -8825.081930,  32757.298190,  -8964.910234,  32713.931418,  -9052.973401,  33279.462278,  -9415.961328,  33450.615261,  -9366.818364,  33232.890968,  -9481.618379,  32217.651368
  5.790000e-01,      0.001562, 139919.999251, -11914.330802, 137424.495843, -29141.436565, 130096.113761, -24421.723163, 133355.773732, -21234.925223, 134742.981163,  -9067.967796,  34125.767968,   -243.280506,   1016.535236,  -2790.679407,  11660.712094,  -8825.081928,  32757.298191,  -8964.910233,  32713.931418,  -9052.973400,  33279.462278,  -9415.961327,  33450.615262,  -9366.818363,  33232.890969,  -9481.618378,  32217.651368
  5.800000e-01,      0.001568, 139919.999251, -11914.330796, 137424.495843, -29141.436559, 130096.113762, -24421.723157, 133355.773733, -21234.925217, 134742.981163,  -9067.967794,  34125.767969,   -243.280506,   1016.535236,  -2790.679407,  11660.712094,  -8825.081927,  32757.298191,  -8964.910231,  32713.931418,  -9052.973398,  33279.462279,  -9415.961325,  33450.615262,  -9366.818361,  33232.890969,  -9481.618376,  32217.651369
  5.810000e-01,      0.001574, 139919.999250, -11914.330790, 137424.495843, -29141.436553, 130096.113763, -24421.723151, 133355.773733, -21234.925211, 134742.981164,  -9067.967792,  34125.767969,   -243.280506,   1016.535236,  -2790.679406,  11660.712094,  -8825.081926,  32757.298191,  -8964.910230,  32713.931418,  -9052.973397,  33279.462279,  -9415.961323,  33450.615262,  -9366.818359,  33232.890969,  -9481.618375,  32217.651369
  5.820000e-01,      0.001580, 139919.999250, -11914.330783, 137424.495843, -29141.436547, 130096.113764, -24421.723145, 133355.773734, -21234.925205, 134742.981164,  -9067.967791,  34125.767969,   -243.280506,   1016.535236,  -2790.679406,  11660.712094,  -8825.081924,  32757.298191,  -8964.910228,  32713.931419,  -9052.973395,  33279.462279,  -9415.961322,  33450.615263,  -9366.818358,  33232.890969,  -9481.618373,  32217.651369
  5.830000e-01,      0.001586, 139919.999249, -11914.330777, 137424.495843, -29141.436541, 130096.113765, -24421.723140, 133355.773735, -21234.925199, 134742.981165,  -9067.967789,  34125.767969,   -243.280506,   1016.535236,  -2790.679405,  11660.712094,  -8825.081923,  32757.298192,  -8964.910227,  32713.931419,  -9052.973394,  33279.462279,  -9415.961320,  33450.615263,  -9366.818356,  33232.890970,  -9481.618372,  32217.651370
  5.840000e-01,      0.001592, 139919.999249, -11914.330771, 137424.495843, -29141.436535, 130096.113766, -24421.723134, 133355.773735, -21234.925193, 134742.981165,  -9067.967788,  34125.767970,   -243.280506,   1016.535236,  -2790.679405,  11660.712094,  -8825.081921,  32757.298192,  -8964.910225,  32713.931419,  -9052.973392,  33279.462280,  -9415.961319,  33450.615263,  -9366.818355,  33232.890970,  -9481.618371,  32217.651370
  5.850000e-01,      0.001599, 139919.999249, -11914.330765, 137424.495843, -29141.436529, 130096.113767, -24421.723128, 133355.773736, -21234.925187, 134742.981166,  -9067.967786,  34125.767970,   -243.280506,   1016.535236,  -2790.679404,  11660.712094,  -8825.081920,  32757.298192,  -8964.910224,  32713.931420,  -9052.973391,  33279.462280,  -9415.961317,  33450.615264,  -9366.818353,  33232.890970,  -9481.618369,  32217.651370
  5.860000e-01,      0.001605, 139919.999248, -11914.330759, 137424.495843, -29141.436523, 130096.113768, -24421.723122, 133355.773737, -21234.925181, 134742.981167,  -9067.967785,  34125.767970,   -243.280506,   1016.535236,  -2790.679404,  11660.712094,  -8825.081918,  32757.298193,  -8964.910222,  32713.931420,  -9052.973389,  33279.462280,  -9415.961316,  33450.615264,  -9366.818352,  33232.890971,  -9481.618368,  32217.651371
  5.870000e-01,      0.001611, 139919.999248, -11914.330753, 137424.495844, -29141.436517, 130096.113769, -24421.723115, 133355.773737, -21234.925175, 134742.981167,  -9067.967783,  34125.767971,   -243.280506,   1016.535236,  -2790.679403,  11660.712094,  -8825.081917,  32757.298193,  -8964.910221,  32713.931420,  -9052.973387,  33279.462281,  -9415.961314,  33450.615264,  -9366.818350,  33232.890971,  -9481.618366,  32217.651371
  5.880000e-01,      0.001617, 139919.999247, -11914.330747, 137424.495844, -29141.436511, 130096.113770, -24421.723109, 133355.773738, -21234.925169, 134742.981168,  -9067.967781,  34125.767971,   -243.280506,   1016.535236,  -2790.679403,  11660.712094,  -8825.081915,  32757.298193,  -8964.910219,  32713.931420,  -9052.973386,  33279.462281,  -9415.961313,  33450.615265,  -9366.818349,  33232.890971,  -9481.618365,  32217.651371
